,legalguilt,question,rate_punishment,rating,scenario,start,stop,subjguilt,uid
4856,false,1,1.0,9,19,2020-03-16 21:40:36,2020-03-16 21:42:05,false,A2WSSRWT4ZBHK3
4857,false,11,26.0,7,9,2020-03-16 21:41:59,2020-03-16 21:42:31,false,A2S37P50AYCUYV
4858,true,12,99.0,51,31,2020-03-16 21:41:59,2020-03-16 21:43:02,true,A2S37P50AYCUYV
4859,false,2,3.0,3,30,2020-03-16 21:42:23,2020-03-16 21:43:23,false,A2WSSRWT4ZBHK3
4860,false,13,97.0,4,28,2020-03-16 21:41:59,2020-03-16 21:43:28,false,A2S37P50AYCUYV
4861,false,14,19.0,4,2,2020-03-16 21:41:59,2020-03-16 21:43:49,false,A2S37P50AYCUYV
4862,false,15,19.0,2,20,2020-03-16 21:41:59,2020-03-16 21:44:13,false,A2S37P50AYCUYV
4863,false,16,17.0,5,19,2020-03-16 21:41:59,2020-03-16 21:44:32,true,A2S37P50AYCUYV
4864,false,3,52.0,54,29,2020-03-16 21:42:23,2020-03-16 21:44:36,false,A2WSSRWT4ZBHK3
4865,true,4,81.0,92,8,2020-03-16 21:42:23,2020-03-16 21:45:05,true,A2WSSRWT4ZBHK3
4866,true,17,15.0,78,3,2020-03-16 21:44:41,2020-03-16 21:45:10,true,A2S37P50AYCUYV
4867,false,18,88.0,6,26,2020-03-16 21:44:41,2020-03-16 21:45:50,false,A2S37P50AYCUYV
4868,false,19,98.0,12,23,2020-03-16 21:44:41,2020-03-16 21:46:16,true,A2S37P50AYCUYV
4869,true,5,96.0,84,18,2020-03-16 21:42:23,2020-03-16 21:46:20,true,A2WSSRWT4ZBHK3
4870,true,20,11.0,36,6,2020-03-16 21:44:41,2020-03-16 21:46:42,true,A2S37P50AYCUYV
4871,false,21,99.0,25,15,2020-03-16 21:44:41,2020-03-16 21:47:32,true,A2S37P50AYCUYV
4872,true,6,88.0,82,15,2020-03-16 21:42:23,2020-03-16 21:47:43,true,A2WSSRWT4ZBHK3
4873,false,22,11.0,2,11,2020-03-16 21:47:39,2020-03-16 21:48:01,false,A2S37P50AYCUYV
4874,false,23,38.0,3,7,2020-03-16 21:47:39,2020-03-16 21:48:23,true,A2S37P50AYCUYV
4875,false,24,15.0,50,8,2020-03-16 21:47:39,2020-03-16 21:48:54,true,A2S37P50AYCUYV
4876,false,7,17.0,18,2,2020-03-16 21:48:19,2020-03-16 21:49:05,false,A2WSSRWT4ZBHK3
4877,true,25,52.0,85,24,2020-03-16 21:47:39,2020-03-16 21:49:26,true,A2S37P50AYCUYV
4878,false,8,39.0,84,25,2020-03-16 21:48:19,2020-03-16 21:49:46,true,A2WSSRWT4ZBHK3
4879,true,26,74.0,82,27,2020-03-16 21:47:39,2020-03-16 21:49:46,true,A2S37P50AYCUYV
4880,false,27,64.0,28,13,2020-03-16 21:47:39,2020-03-16 21:50:11,true,A2S37P50AYCUYV
4881,false,9,87.0,87,12,2020-03-16 21:48:19,2020-03-16 21:50:24,true,A2WSSRWT4ZBHK3
4882,false,28,99.0,6,25,2020-03-16 21:50:19,2020-03-16 21:50:52,false,A2S37P50AYCUYV
4883,false,29,97.0,10,29,2020-03-16 21:50:19,2020-03-16 21:51:17,false,A2S37P50AYCUYV
4884,false,10,92.0,78,23,2020-03-16 21:48:19,2020-03-16 21:51:20,false,A2WSSRWT4ZBHK3
4885,true,30,49.0,49,18,2020-03-16 21:50:19,2020-03-16 21:51:45,true,A2S37P50AYCUYV
4886,false,11,60.0,73,17,2020-03-16 21:51:32,2020-03-16 21:53:02,false,A2WSSRWT4ZBHK3
4887,true,12,95.0,86,10,2020-03-16 21:51:32,2020-03-16 21:53:36,true,A2WSSRWT4ZBHK3
4888,true,13,76.0,89,24,2020-03-16 21:51:32,2020-03-16 21:54:41,false,A2WSSRWT4ZBHK3
4889,true,14,78.0,80,7,2020-03-16 21:51:32,2020-03-16 21:56:09,true,A2WSSRWT4ZBHK3
4890,false,15,60.0,73,4,2020-03-16 21:51:32,2020-03-16 21:56:55,false,A2WSSRWT4ZBHK3
4891,false,16,65.0,79,11,2020-03-16 21:51:32,2020-03-16 21:57:53,false,A2WSSRWT4ZBHK3
4892,true,0,43.0,65,26,2020-03-16 21:58:11,2020-03-16 22:00:35,true,A32LHQYJY0ELFS
4893,true,1,99.0,99,15,2020-03-16 21:58:11,2020-03-16 22:01:31,true,A32LHQYJY0ELFS
4894,false,0,29.0,12,24,2020-03-16 21:59:25,2020-03-16 22:02:14,false,ACZK4PTILUFAP
4895,false,1,63.0,12,13,2020-03-16 21:59:25,2020-03-16 22:02:55,false,ACZK4PTILUFAP
4896,true,17,48.0,84,9,2020-03-16 21:58:08,2020-03-16 22:04:45,true,A2WSSRWT4ZBHK3
4897,true,2,48.0,88,2,2020-03-16 22:03:33,2020-03-16 22:04:47,true,ACZK4PTILUFAP
4898,true,18,85.0,78,28,2020-03-16 21:58:08,2020-03-16 22:05:11,true,A2WSSRWT4ZBHK3
4899,true,2,72.0,69,24,2020-03-16 22:04:35,2020-03-16 22:05:12,true,A32LHQYJY0ELFS
4900,true,3,97.0,96,30,2020-03-16 22:04:35,2020-03-16 22:05:47,true,A32LHQYJY0ELFS
4901,true,19,84.0,78,16,2020-03-16 21:58:08,2020-03-16 22:05:56,true,A2WSSRWT4ZBHK3
4902,true,20,95.0,85,5,2020-03-16 21:58:08,2020-03-16 22:06:23,true,A2WSSRWT4ZBHK3
4903,true,4,78.0,74,3,2020-03-16 22:04:35,2020-03-16 22:06:28,true,A32LHQYJY0ELFS
4904,true,3,80.0,68,18,2020-03-16 22:03:33,2020-03-16 22:06:32,true,ACZK4PTILUFAP
4905,true,21,96.0,80,26,2020-03-16 21:58:08,2020-03-16 22:06:53,true,A2WSSRWT4ZBHK3
4906,true,4,29.0,55,15,2020-03-16 22:03:33,2020-03-16 22:07:09,true,ACZK4PTILUFAP
4907,false,5,57.0,20,10,2020-03-16 22:03:33,2020-03-16 22:07:48,false,ACZK4PTILUFAP
4908,false,22,53.0,67,20,2020-03-16 22:07:23,2020-03-16 22:07:59,false,A2WSSRWT4ZBHK3
4909,false,5,74.0,74,29,2020-03-16 22:04:35,2020-03-16 22:08:26,false,A32LHQYJY0ELFS
4910,false,6,59.0,21,9,2020-03-16 22:03:33,2020-03-16 22:08:25,false,ACZK4PTILUFAP
4911,false,23,67.0,43,13,2020-03-16 22:07:23,2020-03-16 22:08:34,false,A2WSSRWT4ZBHK3
4912,true,24,83.0,86,14,2020-03-16 22:07:23,2020-03-16 22:09:04,true,A2WSSRWT4ZBHK3
4913,false,7,66.0,86,7,2020-03-16 22:08:50,2020-03-16 22:09:26,false,ACZK4PTILUFAP
4914,true,6,68.0,67,23,2020-03-16 22:04:35,2020-03-16 22:09:33,true,A32LHQYJY0ELFS
4915,true,25,70.0,71,21,2020-03-16 22:07:23,2020-03-16 22:10:00,false,A2WSSRWT4ZBHK3
4916,false,8,39.0,18,5,2020-03-16 22:08:50,2020-03-16 22:10:02,false,ACZK4PTILUFAP
4917,true,9,34.0,78,25,2020-03-16 22:08:50,2020-03-16 22:10:36,true,ACZK4PTILUFAP
4918,true,26,89.0,91,27,2020-03-16 22:07:23,2020-03-16 22:11:22,true,A2WSSRWT4ZBHK3
4919,true,10,29.0,76,30,2020-03-16 22:08:50,2020-03-16 22:11:23,true,ACZK4PTILUFAP
4920,true,7,99.0,99,28,2020-03-16 22:10:21,2020-03-16 22:11:55,true,A32LHQYJY0ELFS
4921,false,27,70.0,80,1,2020-03-16 22:07:23,2020-03-16 22:12:13,false,A2WSSRWT4ZBHK3
4922,true,8,81.0,80,6,2020-03-16 22:10:21,2020-03-16 22:12:16,true,A32LHQYJY0ELFS
4923,false,11,40.0,13,4,2020-03-16 22:11:52,2020-03-16 22:12:44,false,ACZK4PTILUFAP
4924,false,9,99.0,99,4,2020-03-16 22:10:21,2020-03-16 22:13:18,false,A32LHQYJY0ELFS
4925,false,12,60.0,29,6,2020-03-16 22:11:52,2020-03-16 22:13:31,false,ACZK4PTILUFAP
4926,true,28,89.0,82,31,2020-03-16 22:12:46,2020-03-16 22:13:45,true,A2WSSRWT4ZBHK3
4927,false,13,57.0,22,23,2020-03-16 22:11:52,2020-03-16 22:13:56,false,ACZK4PTILUFAP
4928,false,14,70.0,37,14,2020-03-16 22:11:52,2020-03-16 22:14:27,false,ACZK4PTILUFAP
4929,false,15,64.0,43,22,2020-03-16 22:11:52,2020-03-16 22:15:03,false,ACZK4PTILUFAP
4930,true,10,74.0,71,27,2020-03-16 22:10:21,2020-03-16 22:15:55,true,A32LHQYJY0ELFS
4931,true,16,48.0,60,19,2020-03-16 22:11:52,2020-03-16 22:16:06,true,ACZK4PTILUFAP
4932,true,17,31.0,60,16,2020-03-16 22:16:20,2020-03-16 22:17:19,true,ACZK4PTILUFAP
4933,true,18,48.0,54,20,2020-03-16 22:16:20,2020-03-16 22:18:34,true,ACZK4PTILUFAP
4934,false,19,51.0,22,27,2020-03-16 22:16:20,2020-03-16 22:19:13,false,ACZK4PTILUFAP
4935,false,20,78.0,22,12,2020-03-16 22:16:20,2020-03-16 22:19:33,false,ACZK4PTILUFAP
4936,true,21,62.0,27,1,2020-03-16 22:16:20,2020-03-16 22:19:52,true,ACZK4PTILUFAP
4937,false,11,53.0,67,21,2020-03-16 22:19:59,2020-03-16 22:20:28,false,A32LHQYJY0ELFS
4938,false,12,49.0,69,2,2020-03-16 22:19:59,2020-03-16 22:20:52,false,A32LHQYJY0ELFS
4939,false,13,47.0,86,16,2020-03-16 22:19:59,2020-03-16 22:21:41,false,A32LHQYJY0ELFS
4940,false,14,70.0,70,17,2020-03-16 22:19:59,2020-03-16 22:22:16,false,A32LHQYJY0ELFS
4941,true,29,84.0,71,6,2020-03-16 22:12:46,2020-03-16 22:22:33,true,A2WSSRWT4ZBHK3
4942,false,22,53.0,43,31,2020-03-16 22:20:11,2020-03-16 22:22:50,false,ACZK4PTILUFAP
4943,false,15,0.0,98,18,2020-03-16 22:19:59,2020-03-16 22:22:53,false,A32LHQYJY0ELFS
4944,false,30,81.0,70,3,2020-03-16 22:12:46,2020-03-16 22:23:09,true,A2WSSRWT4ZBHK3
4945,false,0,36.0,53,28,2020-03-16 22:23:21,2020-03-16 22:23:25,true,A2QMHQXR8K4VJ2
4946,true,1,31.0,20,15,2020-03-16 22:23:21,2020-03-16 22:23:29,false,A2QMHQXR8K4VJ2
4947,false,2,31.0,51,9,2020-03-16 22:23:32,2020-03-16 22:23:35,false,A2QMHQXR8K4VJ2
4948,true,3,74.0,32,14,2020-03-16 22:23:32,2020-03-16 22:23:39,false,A2QMHQXR8K4VJ2
4949,true,23,35.0,60,21,2020-03-16 22:20:11,2020-03-16 22:23:37,true,ACZK4PTILUFAP
4950,true,4,21.0,46,16,2020-03-16 22:23:32,2020-03-16 22:23:43,true,A2QMHQXR8K4VJ2
4951,true,5,30.0,69,8,2020-03-16 22:23:32,2020-03-16 22:23:47,false,A2QMHQXR8K4VJ2
4952,false,6,66.0,27,4,2020-03-16 22:23:32,2020-03-16 22:23:51,false,A2QMHQXR8K4VJ2
4953,false,16,57.0,82,8,2020-03-16 22:19:59,2020-03-16 22:23:58,false,A32LHQYJY0ELFS
4954,true,7,37.0,55,25,2020-03-16 22:23:57,2020-03-16 22:24:01,true,A2QMHQXR8K4VJ2
4955,true,8,41.0,68,7,2020-03-16 22:23:57,2020-03-16 22:24:06,false,A2QMHQXR8K4VJ2
4956,true,24,51.0,69,11,2020-03-16 22:20:11,2020-03-16 22:24:27,true,ACZK4PTILUFAP
4957,true,9,28.0,46,12,2020-03-16 22:23:57,2020-03-16 22:24:32,false,A2QMHQXR8K4VJ2
4958,false,10,64.0,34,3,2020-03-16 22:23:57,2020-03-16 22:24:37,true,A2QMHQXR8K4VJ2
4959,false,17,73.0,73,20,2020-03-16 22:24:14,2020-03-16 22:24:37,false,A32LHQYJY0ELFS
4960,true,11,34.0,50,31,2020-03-16 22:25:00,2020-03-16 22:25:06,true,A2QMHQXR8K4VJ2
4961,false,12,53.0,37,10,2020-03-16 22:25:00,2020-03-16 22:25:09,true,A2QMHQXR8K4VJ2
4962,true,18,80.0,82,25,2020-03-16 22:24:14,2020-03-16 22:25:08,false,A32LHQYJY0ELFS
4963,false,13,32.0,47,18,2020-03-16 22:25:00,2020-03-16 22:25:22,true,A2QMHQXR8K4VJ2
4964,true,14,62.0,19,22,2020-03-16 22:25:00,2020-03-16 22:25:29,false,A2QMHQXR8K4VJ2
4965,true,15,50.0,27,13,2020-03-16 22:25:00,2020-03-16 22:25:36,false,A2QMHQXR8K4VJ2
4966,true,16,43.0,28,1,2020-03-16 22:25:00,2020-03-16 22:25:42,false,A2QMHQXR8K4VJ2
4967,false,19,99.0,99,19,2020-03-16 22:24:14,2020-03-16 22:26:05,true,A32LHQYJY0ELFS
4968,false,25,45.0,29,17,2020-03-16 22:20:11,2020-03-16 22:26:11,false,ACZK4PTILUFAP
4969,true,20,82.0,80,12,2020-03-16 22:24:14,2020-03-16 22:26:41,true,A32LHQYJY0ELFS
4970,true,21,75.0,75,5,2020-03-16 22:24:14,2020-03-16 22:27:13,true,A32LHQYJY0ELFS
4971,true,26,41.0,22,26,2020-03-16 22:20:11,2020-03-16 22:27:34,true,ACZK4PTILUFAP
4972,false,22,99.0,98,13,2020-03-16 22:27:25,2020-03-16 22:27:43,false,A32LHQYJY0ELFS
4973,false,27,54.0,19,8,2020-03-16 22:20:11,2020-03-16 22:28:05,false,ACZK4PTILUFAP
4974,true,23,99.0,98,31,2020-03-16 22:27:25,2020-03-16 22:28:12,true,A32LHQYJY0ELFS
4975,false,24,81.0,81,1,2020-03-16 22:27:25,2020-03-16 22:28:43,false,A32LHQYJY0ELFS
4976,true,25,87.0,84,14,2020-03-16 22:27:25,2020-03-16 22:29:21,false,A32LHQYJY0ELFS
4977,false,26,98.0,99,9,2020-03-16 22:27:25,2020-03-16 22:29:52,false,A32LHQYJY0ELFS
4978,false,27,90.0,87,10,2020-03-16 22:27:25,2020-03-16 22:30:24,false,A32LHQYJY0ELFS
4979,true,28,83.0,78,22,2020-03-16 22:30:55,2020-03-16 22:31:16,true,A32LHQYJY0ELFS
4980,false,29,86.0,83,11,2020-03-16 22:30:55,2020-03-16 22:31:29,false,A32LHQYJY0ELFS
4981,false,30,98.0,100,7,2020-03-16 22:30:55,2020-03-16 22:32:01,false,A32LHQYJY0ELFS
4982,true,0,49.0,49,25,2020-03-16 22:37:35,2020-03-16 22:38:07,true,A3H073G4EPBYOM
4983,false,0,8.0,20,9,2020-03-16 22:50:55,2020-03-16 22:51:31,false,A2YA1ZM1V760Q1
4984,true,1,58.0,62,29,2020-03-16 22:50:55,2020-03-16 22:52:51,true,A2YA1ZM1V760Q1
4985,false,2,78.0,23,30,2020-03-16 22:53:19,2020-03-16 22:54:17,false,A2YA1ZM1V760Q1
4986,true,3,23.0,80,1,2020-03-16 22:53:19,2020-03-16 22:55:03,true,A2YA1ZM1V760Q1
4987,true,4,50.0,72,24,2020-03-16 22:53:19,2020-03-16 22:55:48,true,A2YA1ZM1V760Q1
4988,true,5,21.0,73,7,2020-03-16 22:53:19,2020-03-16 22:56:44,true,A2YA1ZM1V760Q1
4989,false,6,9.0,23,8,2020-03-16 22:53:19,2020-03-16 22:57:22,false,A2YA1ZM1V760Q1
4990,true,7,16.0,56,19,2020-03-16 22:57:57,2020-03-16 22:59:25,true,A2YA1ZM1V760Q1
4991,false,8,1.0,5,16,2020-03-16 22:57:57,2020-03-16 22:59:55,false,A2YA1ZM1V760Q1
4992,false,9,3.0,5,20,2020-03-16 22:57:57,2020-03-16 23:00:53,false,A2YA1ZM1V760Q1
4993,false,10,3.0,6,5,2020-03-16 22:57:57,2020-03-16 23:01:29,false,A2YA1ZM1V760Q1
4994,true,0,78.0,85,27,2020-03-16 23:01:42,2020-03-16 23:02:15,true,A3EUGO4VR2N4G1
4995,true,11,13.0,15,14,2020-03-16 23:01:50,2020-03-16 23:02:31,true,A2YA1ZM1V760Q1
4996,true,1,97.0,86,31,2020-03-16 23:01:42,2020-03-16 23:02:47,true,A3EUGO4VR2N4G1
4997,false,2,12.0,21,18,2020-03-16 23:03:06,2020-03-16 23:03:43,false,A3EUGO4VR2N4G1
4998,true,12,41.0,65,22,2020-03-16 23:01:50,2020-03-16 23:03:48,true,A2YA1ZM1V760Q1
4999,true,3,85.0,84,21,2020-03-16 23:03:06,2020-03-16 23:04:10,true,A3EUGO4VR2N4G1
5000,false,13,11.0,16,28,2020-03-16 23:01:50,2020-03-16 23:04:31,false,A2YA1ZM1V760Q1
5001,false,4,31.0,46,17,2020-03-16 23:03:06,2020-03-16 23:04:42,true,A3EUGO4VR2N4G1
5002,false,5,14.0,3,20,2020-03-16 23:03:06,2020-03-16 23:05:16,false,A3EUGO4VR2N4G1
5003,true,0,99.0,45,26,2020-03-16 23:04:06,2020-03-16 23:05:17,true,A1NLW5ZS2WQR35
5004,false,14,29.0,14,18,2020-03-16 23:01:50,2020-03-16 23:05:49,false,A2YA1ZM1V760Q1
5005,false,6,96.0,24,29,2020-03-16 23:03:06,2020-03-16 23:05:51,true,A3EUGO4VR2N4G1
5006,false,1,98.0,0,14,2020-03-16 23:04:06,2020-03-16 23:05:59,false,A1NLW5ZS2WQR35
5007,true,15,18.0,52,10,2020-03-16 23:01:50,2020-03-16 23:06:04,true,A2YA1ZM1V760Q1
5008,true,7,40.0,54,6,2020-03-16 23:06:01,2020-03-16 23:06:38,true,A3EUGO4VR2N4G1
5009,true,2,99.0,100,24,2020-03-16 23:06:19,2020-03-16 23:06:51,true,A1NLW5ZS2WQR35
5010,true,8,58.0,70,13,2020-03-16 23:06:01,2020-03-16 23:06:56,true,A3EUGO4VR2N4G1
5011,false,16,49.0,23,15,2020-03-16 23:01:50,2020-03-16 23:07:23,false,A2YA1ZM1V760Q1
5012,true,3,99.0,100,18,2020-03-16 23:06:19,2020-03-16 23:07:23,true,A1NLW5ZS2WQR35
5013,true,9,94.0,68,25,2020-03-16 23:06:01,2020-03-16 23:07:24,true,A3EUGO4VR2N4G1
5014,false,10,24.0,48,8,2020-03-16 23:06:01,2020-03-16 23:07:49,false,A3EUGO4VR2N4G1
5015,true,17,13.0,37,2,2020-03-16 23:07:33,2020-03-16 23:07:59,true,A2YA1ZM1V760Q1
5016,true,4,44.0,44,3,2020-03-16 23:06:19,2020-03-16 23:08:02,true,A1NLW5ZS2WQR35
5017,true,11,96.0,71,30,2020-03-16 23:08:05,2020-03-16 23:08:27,true,A3EUGO4VR2N4G1
5018,false,5,100.0,1,23,2020-03-16 23:06:19,2020-03-16 23:08:28,false,A1NLW5ZS2WQR35
5019,false,18,48.0,16,31,2020-03-16 23:07:33,2020-03-16 23:08:53,false,A2YA1ZM1V760Q1
5020,false,12,59.0,1,15,2020-03-16 23:08:05,2020-03-16 23:08:54,false,A3EUGO4VR2N4G1
5021,true,6,100.0,76,31,2020-03-16 23:06:19,2020-03-16 23:08:54,true,A1NLW5ZS2WQR35
5022,true,13,81.0,65,22,2020-03-16 23:08:05,2020-03-16 23:09:24,true,A3EUGO4VR2N4G1
5023,true,7,49.0,99,2,2020-03-16 23:09:04,2020-03-16 23:09:29,true,A1NLW5ZS2WQR35
5024,false,19,33.0,6,26,2020-03-16 23:07:33,2020-03-16 23:09:55,false,A2YA1ZM1V760Q1
5025,true,14,78.0,63,24,2020-03-16 23:08:05,2020-03-16 23:09:59,true,A3EUGO4VR2N4G1
5026,true,8,95.0,70,19,2020-03-16 23:09:04,2020-03-16 23:10:01,true,A1NLW5ZS2WQR35
5027,true,20,11.0,64,11,2020-03-16 23:07:33,2020-03-16 23:10:20,true,A2YA1ZM1V760Q1
5028,false,9,69.0,24,9,2020-03-16 23:09:04,2020-03-16 23:10:28,false,A1NLW5ZS2WQR35
5029,true,15,42.0,86,2,2020-03-16 23:08:05,2020-03-16 23:10:29,true,A3EUGO4VR2N4G1
5030,false,10,48.0,2,4,2020-03-16 23:09:04,2020-03-16 23:10:46,false,A1NLW5ZS2WQR35
5031,true,21,67.0,70,23,2020-03-16 23:07:33,2020-03-16 23:10:50,true,A2YA1ZM1V760Q1
5032,false,16,63.0,31,19,2020-03-16 23:08:05,2020-03-16 23:11:03,false,A3EUGO4VR2N4G1
5033,true,11,100.0,48,27,2020-03-16 23:10:59,2020-03-16 23:11:27,true,A1NLW5ZS2WQR35
5034,true,17,56.0,68,26,2020-03-16 23:11:13,2020-03-16 23:11:38,true,A3EUGO4VR2N4G1
5035,false,22,8.0,14,6,2020-03-16 23:10:58,2020-03-16 23:11:42,false,A2YA1ZM1V760Q1
5036,true,18,84.0,84,14,2020-03-16 23:11:13,2020-03-16 23:11:59,true,A3EUGO4VR2N4G1
5037,true,12,66.0,23,7,2020-03-16 23:10:59,2020-03-16 23:12:04,true,A1NLW5ZS2WQR35
5038,false,23,1.0,8,3,2020-03-16 23:10:58,2020-03-16 23:12:14,false,A2YA1ZM1V760Q1
5039,false,19,18.0,20,7,2020-03-16 23:11:13,2020-03-16 23:12:24,false,A3EUGO4VR2N4G1
5040,false,13,66.0,0,11,2020-03-16 23:10:59,2020-03-16 23:12:25,false,A1NLW5ZS2WQR35
5041,false,20,88.0,25,28,2020-03-16 23:11:13,2020-03-16 23:12:47,false,A3EUGO4VR2N4G1
5042,true,0,96.0,98,5,2020-03-16 23:13:00,2020-03-16 23:13:26,true,A7FDA428ADXXP
5043,false,14,98.0,38,25,2020-03-16 23:10:59,2020-03-16 23:12:59,false,A1NLW5ZS2WQR35
5044,false,24,10.0,11,12,2020-03-16 23:10:58,2020-03-16 23:13:09,false,A2YA1ZM1V760Q1
5045,true,15,76.0,99,21,2020-03-16 23:10:59,2020-03-16 23:13:17,true,A1NLW5ZS2WQR35
5046,false,21,7.0,12,3,2020-03-16 23:11:13,2020-03-16 23:13:20,false,A3EUGO4VR2N4G1
5047,true,25,54.0,73,13,2020-03-16 23:10:58,2020-03-16 23:13:26,true,A2YA1ZM1V760Q1
5048,false,1,54.0,55,28,2020-03-16 23:13:00,2020-03-16 23:14:21,false,A7FDA428ADXXP
5049,false,16,73.0,0,20,2020-03-16 23:10:59,2020-03-16 23:13:45,false,A1NLW5ZS2WQR35
5050,false,22,66.0,14,12,2020-03-16 23:13:30,2020-03-16 23:13:54,false,A3EUGO4VR2N4G1
5051,false,26,4.0,32,17,2020-03-16 23:10:58,2020-03-16 23:13:59,false,A2YA1ZM1V760Q1
5052,false,23,35.0,16,9,2020-03-16 23:13:30,2020-03-16 23:14:18,false,A3EUGO4VR2N4G1
5053,false,17,48.0,0,6,2020-03-16 23:13:55,2020-03-16 23:14:28,false,A1NLW5ZS2WQR35
5054,true,27,13.0,76,4,2020-03-16 23:10:58,2020-03-16 23:14:31,true,A2YA1ZM1V760Q1
5055,false,24,31.0,10,5,2020-03-16 23:13:30,2020-03-16 23:14:34,false,A3EUGO4VR2N4G1
5056,true,2,69.0,100,30,2020-03-16 23:14:52,2020-03-16 23:15:15,true,A7FDA428ADXXP
5057,false,18,99.0,0,29,2020-03-16 23:13:55,2020-03-16 23:14:50,false,A1NLW5ZS2WQR35
5058,false,25,30.0,15,4,2020-03-16 23:13:30,2020-03-16 23:14:53,false,A3EUGO4VR2N4G1
5059,true,19,99.0,52,16,2020-03-16 23:13:55,2020-03-16 23:15:12,true,A1NLW5ZS2WQR35
5060,true,26,23.0,88,10,2020-03-16 23:13:30,2020-03-16 23:15:14,true,A3EUGO4VR2N4G1
5061,false,3,56.0,40,24,2020-03-16 23:14:52,2020-03-16 23:15:58,false,A7FDA428ADXXP
5062,false,28,36.0,7,27,2020-03-16 23:14:41,2020-03-16 23:15:28,false,A2YA1ZM1V760Q1
5063,true,20,100.0,100,17,2020-03-16 23:13:55,2020-03-16 23:15:31,true,A1NLW5ZS2WQR35
5064,false,27,96.0,11,23,2020-03-16 23:13:30,2020-03-16 23:15:43,false,A3EUGO4VR2N4G1
5065,true,21,66.0,69,8,2020-03-16 23:13:55,2020-03-16 23:15:48,true,A1NLW5ZS2WQR35
5066,true,4,99.0,98,27,2020-03-16 23:14:52,2020-03-16 23:16:38,true,A7FDA428ADXXP
5067,true,29,11.0,43,21,2020-03-16 23:14:41,2020-03-16 23:16:11,true,A2YA1ZM1V760Q1
5068,false,28,61.0,18,16,2020-03-16 23:15:59,2020-03-16 23:16:32,false,A3EUGO4VR2N4G1
5069,false,22,99.0,5,22,2020-03-16 23:16:07,2020-03-16 23:16:34,false,A1NLW5ZS2WQR35
5070,false,30,53.0,9,25,2020-03-16 23:14:41,2020-03-16 23:16:40,false,A2YA1ZM1V760Q1
5071,true,23,93.0,100,1,2020-03-16 23:16:07,2020-03-16 23:16:56,true,A1NLW5ZS2WQR35
5072,false,29,27.0,26,11,2020-03-16 23:15:59,2020-03-16 23:17:07,false,A3EUGO4VR2N4G1
5073,false,5,28.0,52,16,2020-03-16 23:14:52,2020-03-16 23:17:54,false,A7FDA428ADXXP
5074,false,6,81.0,90,6,2020-03-16 23:14:52,2020-03-16 23:18:11,false,A7FDA428ADXXP
5075,false,30,28.0,78,1,2020-03-16 23:15:59,2020-03-16 23:17:33,true,A3EUGO4VR2N4G1
5076,true,24,98.0,48,30,2020-03-16 23:16:07,2020-03-16 23:18:33,true,A1NLW5ZS2WQR35
5077,true,25,50.0,99,5,2020-03-16 23:16:07,2020-03-16 23:18:50,true,A1NLW5ZS2WQR35
5078,false,26,100.0,1,10,2020-03-16 23:16:07,2020-03-16 23:19:15,false,A1NLW5ZS2WQR35
5079,true,27,100.0,68,28,2020-03-16 23:16:07,2020-03-16 23:19:36,true,A1NLW5ZS2WQR35
5080,true,28,99.0,99,15,2020-03-16 23:19:46,2020-03-16 23:20:03,true,A1NLW5ZS2WQR35
5081,true,29,99.0,99,13,2020-03-16 23:19:46,2020-03-16 23:20:20,true,A1NLW5ZS2WQR35
5082,false,30,76.0,1,12,2020-03-16 23:19:46,2020-03-16 23:20:35,false,A1NLW5ZS2WQR35
5083,true,0,39.0,71,8,2020-03-16 23:21:40,2020-03-16 23:22:36,true,A59L67EZKMC3V
5084,true,1,74.0,93,12,2020-03-16 23:21:40,2020-03-16 23:23:06,true,A59L67EZKMC3V
5085,false,2,27.0,10,10,2020-03-16 23:23:23,2020-03-16 23:23:55,false,A59L67EZKMC3V
5086,false,3,33.0,26,7,2020-03-16 23:23:23,2020-03-16 23:24:52,false,A59L67EZKMC3V
5087,true,4,99.0,91,31,2020-03-16 23:23:23,2020-03-16 23:26:34,true,A59L67EZKMC3V
5088,true,5,63.0,94,1,2020-03-16 23:23:23,2020-03-16 23:27:26,true,A59L67EZKMC3V
5089,true,6,69.0,80,24,2020-03-16 23:23:23,2020-03-16 23:28:27,true,A59L67EZKMC3V
5090,true,7,55.0,98,19,2020-03-16 23:28:45,2020-03-16 23:29:09,true,A59L67EZKMC3V
5091,false,8,29.0,23,20,2020-03-16 23:28:45,2020-03-16 23:30:04,false,A59L67EZKMC3V
5092,false,9,99.0,36,25,2020-03-16 23:28:45,2020-03-16 23:30:30,false,A59L67EZKMC3V
5093,false,10,99.0,5,23,2020-03-16 23:28:45,2020-03-16 23:31:41,false,A59L67EZKMC3V
5094,false,11,35.0,7,17,2020-03-16 23:31:58,2020-03-16 23:32:49,false,A59L67EZKMC3V
5095,true,12,58.0,83,14,2020-03-16 23:31:58,2020-03-16 23:33:27,true,A59L67EZKMC3V
5096,false,13,31.0,11,3,2020-03-16 23:31:58,2020-03-16 23:34:27,false,A59L67EZKMC3V
5097,true,14,96.0,68,28,2020-03-16 23:31:58,2020-03-16 23:35:39,true,A59L67EZKMC3V
5098,false,15,51.0,28,11,2020-03-16 23:31:58,2020-03-16 23:36:50,false,A59L67EZKMC3V
